[ 2023-07-30 11:43:53,569 ] 224 werkzeug - WARNING -  * Debugger is active!
[ 2023-07-30 11:43:53,744 ] 224 werkzeug - INFO -  * Detected change in 'd:\\IMP Folder\\1 On Goning Project\\Campus Placement Prediction\\ProjectOnging\\venv\\Lib\\tkinter\\test\\test_ttk\\test_extensions.py', reloading
[ 2023-07-30 11:43:53,759 ] 224 werkzeug - INFO -  * Detected change in 'd:\\IMP Folder\\1 On Goning Project\\Campus Placement Prediction\\ProjectOnging\\venv\\Lib\\tkinter\\test\\test_ttk\\test_style.py', reloading
[ 2023-07-30 11:43:53,766 ] 224 werkzeug - INFO -  * Detected change in 'd:\\IMP Folder\\1 On Goning Project\\Campus Placement Prediction\\ProjectOnging\\venv\\Lib\\tkinter\\test\\test_ttk\\test_widgets.py', reloading
[ 2023-07-30 11:43:53,797 ] 224 werkzeug - INFO -  * Detected change in 'd:\\IMP Folder\\1 On Goning Project\\Campus Placement Prediction\\ProjectOnging\\venv\\Lib\\tomllib\\__init__.py', reloading
[ 2023-07-30 11:43:53,813 ] 224 werkzeug - INFO -  * Detected change in 'd:\\IMP Folder\\1 On Goning Project\\Campus Placement Prediction\\ProjectOnging\\venv\\Lib\\tomllib\\_parser.py', reloading
[ 2023-07-30 11:43:53,828 ] 224 werkzeug - INFO -  * Detected change in 'd:\\IMP Folder\\1 On Goning Project\\Campus Placement Prediction\\ProjectOnging\\venv\\Lib\\tomllib\\_re.py', reloading
[ 2023-07-30 11:43:53,828 ] 224 werkzeug - INFO -  * Detected change in 'd:\\IMP Folder\\1 On Goning Project\\Campus Placement Prediction\\ProjectOnging\\venv\\Lib\\tomllib\\_types.py', reloading
[ 2023-07-30 11:43:53,828 ] 224 werkzeug - INFO -  * Detected change in 'd:\\IMP Folder\\1 On Goning Project\\Campus Placement Prediction\\ProjectOnging\\venv\\Lib\\turtledemo\\__init__.py', reloading
[ 2023-07-30 11:43:53,844 ] 224 werkzeug - INFO -  * Detected change in 'd:\\IMP Folder\\1 On Goning Project\\Campus Placement Prediction\\ProjectOnging\\venv\\Lib\\turtledemo\\__main__.py', reloading
[ 2023-07-30 11:43:53,860 ] 224 werkzeug - INFO -  * Detected change in 'd:\\IMP Folder\\1 On Goning Project\\Campus Placement Prediction\\ProjectOnging\\venv\\Lib\\turtledemo\\bytedesign.py', reloading
[ 2023-07-30 11:43:53,875 ] 224 werkzeug - INFO -  * Detected change in 'd:\\IMP Folder\\1 On Goning Project\\Campus Placement Prediction\\ProjectOnging\\venv\\Lib\\turtledemo\\chaos.py', reloading
[ 2023-07-30 11:43:53,891 ] 224 werkzeug - INFO -  * Detected change in 'd:\\IMP Folder\\1 On Goning Project\\Campus Placement Prediction\\ProjectOnging\\venv\\Lib\\turtledemo\\clock.py', reloading
[ 2023-07-30 11:43:53,922 ] 224 werkzeug - INFO -  * Detected change in 'd:\\IMP Folder\\1 On Goning Project\\Campus Placement Prediction\\ProjectOnging\\venv\\Lib\\turtledemo\\colormixer.py', reloading
[ 2023-07-30 11:43:53,922 ] 224 werkzeug - INFO -  * Detected change in 'd:\\IMP Folder\\1 On Goning Project\\Campus Placement Prediction\\ProjectOnging\\venv\\Lib\\turtledemo\\forest.py', reloading
[ 2023-07-30 11:43:53,938 ] 224 werkzeug - INFO -  * Detected change in 'd:\\IMP Folder\\1 On Goning Project\\Campus Placement Prediction\\ProjectOnging\\venv\\Lib\\turtledemo\\fractalcurves.py', reloading
[ 2023-07-30 11:43:53,953 ] 224 werkzeug - INFO -  * Detected change in 'd:\\IMP Folder\\1 On Goning Project\\Campus Placement Prediction\\ProjectOnging\\venv\\Lib\\turtledemo\\lindenmayer.py', reloading
[ 2023-07-30 11:43:53,971 ] 224 werkzeug - INFO -  * Detected change in 'd:\\IMP Folder\\1 On Goning Project\\Campus Placement Prediction\\ProjectOnging\\venv\\Lib\\turtledemo\\minimal_hanoi.py', reloading
[ 2023-07-30 11:43:53,984 ] 224 werkzeug - INFO -  * Detected change in 'd:\\IMP Folder\\1 On Goning Project\\Campus Placement Prediction\\ProjectOnging\\venv\\Lib\\turtledemo\\nim.py', reloading
[ 2023-07-30 11:43:53,988 ] 224 werkzeug - INFO -  * Detected change in 'd:\\IMP Folder\\1 On Goning Project\\Campus Placement Prediction\\ProjectOnging\\venv\\Lib\\turtledemo\\paint.py', reloading
[ 2023-07-30 11:43:54,003 ] 224 werkzeug - INFO -  * Detected change in 'd:\\IMP Folder\\1 On Goning Project\\Campus Placement Prediction\\ProjectOnging\\venv\\Lib\\turtledemo\\peace.py', reloading
[ 2023-07-30 11:43:54,003 ] 224 werkzeug - INFO -  * Detected change in 'd:\\IMP Folder\\1 On Goning Project\\Campus Placement Prediction\\ProjectOnging\\venv\\Lib\\turtledemo\\penrose.py', reloading
[ 2023-07-30 11:43:54,019 ] 224 werkzeug - INFO -  * Detected change in 'd:\\IMP Folder\\1 On Goning Project\\Campus Placement Prediction\\ProjectOnging\\venv\\Lib\\turtledemo\\planet_and_moon.py', reloading
[ 2023-07-30 11:43:54,019 ] 224 werkzeug - INFO -  * Detected change in 'd:\\IMP Folder\\1 On Goning Project\\Campus Placement Prediction\\ProjectOnging\\venv\\Lib\\turtledemo\\rosette.py', reloading
[ 2023-07-30 11:43:54,034 ] 224 werkzeug - INFO -  * Detected change in 'd:\\IMP Folder\\1 On Goning Project\\Campus Placement Prediction\\ProjectOnging\\venv\\Lib\\turtledemo\\round_dance.py', reloading
[ 2023-07-30 11:43:54,034 ] 224 werkzeug - INFO -  * Detected change in 'd:\\IMP Folder\\1 On Goning Project\\Campus Placement Prediction\\ProjectOnging\\venv\\Lib\\turtledemo\\sorting_animate.py', reloading
[ 2023-07-30 11:43:54,050 ] 224 werkzeug - INFO -  * Detected change in 'd:\\IMP Folder\\1 On Goning Project\\Campus Placement Prediction\\ProjectOnging\\venv\\Lib\\turtledemo\\tree.py', reloading
[ 2023-07-30 11:43:54,066 ] 224 werkzeug - INFO -  * Detected change in 'd:\\IMP Folder\\1 On Goning Project\\Campus Placement Prediction\\ProjectOnging\\venv\\Lib\\turtledemo\\two_canvases.py', reloading
[ 2023-07-30 11:43:54,066 ] 224 werkzeug - INFO -  * Detected change in 'd:\\IMP Folder\\1 On Goning Project\\Campus Placement Prediction\\ProjectOnging\\venv\\Lib\\turtledemo\\yinyang.py', reloading
[ 2023-07-30 11:43:54,081 ] 224 werkzeug - INFO -  * Detected change in 'd:\\IMP Folder\\1 On Goning Project\\Campus Placement Prediction\\ProjectOnging\\venv\\Lib\\unittest\\__init__.py', reloading
[ 2023-07-30 11:43:54,097 ] 224 werkzeug - INFO -  * Detected change in 'd:\\IMP Folder\\1 On Goning Project\\Campus Placement Prediction\\ProjectOnging\\venv\\Lib\\unittest\\__main__.py', reloading
[ 2023-07-30 11:43:54,097 ] 224 werkzeug - INFO -  * Detected change in 'd:\\IMP Folder\\1 On Goning Project\\Campus Placement Prediction\\ProjectOnging\\venv\\Lib\\unittest\\_log.py', reloading
[ 2023-07-30 11:43:54,113 ] 224 werkzeug - INFO -  * Detected change in 'd:\\IMP Folder\\1 On Goning Project\\Campus Placement Prediction\\ProjectOnging\\venv\\Lib\\unittest\\async_case.py', reloading
[ 2023-07-30 11:43:54,128 ] 224 werkzeug - INFO -  * Detected change in 'd:\\IMP Folder\\1 On Goning Project\\Campus Placement Prediction\\ProjectOnging\\venv\\Lib\\unittest\\case.py', reloading
[ 2023-07-30 11:43:54,159 ] 224 werkzeug - INFO -  * Detected change in 'd:\\IMP Folder\\1 On Goning Project\\Campus Placement Prediction\\ProjectOnging\\venv\\Lib\\unittest\\loader.py', reloading
[ 2023-07-30 11:43:54,175 ] 224 werkzeug - INFO -  * Detected change in 'd:\\IMP Folder\\1 On Goning Project\\Campus Placement Prediction\\ProjectOnging\\venv\\Lib\\unittest\\main.py', reloading
[ 2023-07-30 11:43:54,191 ] 224 werkzeug - INFO -  * Detected change in 'd:\\IMP Folder\\1 On Goning Project\\Campus Placement Prediction\\ProjectOnging\\venv\\Lib\\unittest\\mock.py', reloading
[ 2023-07-30 11:43:54,238 ] 224 werkzeug - INFO -  * Detected change in 'd:\\IMP Folder\\1 On Goning Project\\Campus Placement Prediction\\ProjectOnging\\venv\\Lib\\unittest\\result.py', reloading
[ 2023-07-30 11:43:54,254 ] 224 werkzeug - INFO -  * Detected change in 'd:\\IMP Folder\\1 On Goning Project\\Campus Placement Prediction\\ProjectOnging\\venv\\Lib\\unittest\\runner.py', reloading
[ 2023-07-30 11:43:54,277 ] 224 werkzeug - INFO -  * Detected change in 'd:\\IMP Folder\\1 On Goning Project\\Campus Placement Prediction\\ProjectOnging\\venv\\Lib\\unittest\\signals.py', reloading
[ 2023-07-30 11:43:54,285 ] 224 werkzeug - INFO -  * Detected change in 'd:\\IMP Folder\\1 On Goning Project\\Campus Placement Prediction\\ProjectOnging\\venv\\Lib\\unittest\\suite.py', reloading
[ 2023-07-30 11:43:54,300 ] 224 werkzeug - INFO -  * Detected change in 'd:\\IMP Folder\\1 On Goning Project\\Campus Placement Prediction\\ProjectOnging\\venv\\Lib\\unittest\\util.py', reloading
[ 2023-07-30 11:43:54,300 ] 224 werkzeug - INFO -  * Detected change in 'd:\\IMP Folder\\1 On Goning Project\\Campus Placement Prediction\\ProjectOnging\\venv\\Lib\\unittest\\test\\__init__.py', reloading
[ 2023-07-30 11:43:54,316 ] 224 werkzeug - INFO -  * Detected change in 'd:\\IMP Folder\\1 On Goning Project\\Campus Placement Prediction\\ProjectOnging\\venv\\Lib\\unittest\\test\\__main__.py', reloading
[ 2023-07-30 11:43:54,316 ] 224 werkzeug - INFO -  * Detected change in 'd:\\IMP Folder\\1 On Goning Project\\Campus Placement Prediction\\ProjectOnging\\venv\\Lib\\unittest\\test\\_test_warnings.py', reloading
[ 2023-07-30 11:43:54,332 ] 224 werkzeug - INFO -  * Detected change in 'd:\\IMP Folder\\1 On Goning Project\\Campus Placement Prediction\\ProjectOnging\\venv\\Lib\\unittest\\test\\dummy.py', reloading
[ 2023-07-30 11:43:54,347 ] 224 werkzeug - INFO -  * Detected change in 'd:\\IMP Folder\\1 On Goning Project\\Campus Placement Prediction\\ProjectOnging\\venv\\Lib\\unittest\\test\\support.py', reloading
[ 2023-07-30 11:43:54,347 ] 224 werkzeug - INFO -  * Detected change in 'd:\\IMP Folder\\1 On Goning Project\\Campus Placement Prediction\\ProjectOnging\\venv\\Lib\\unittest\\test\\test_assertions.py', reloading
[ 2023-07-30 11:43:54,363 ] 224 werkzeug - INFO -  * Detected change in 'd:\\IMP Folder\\1 On Goning Project\\Campus Placement Prediction\\ProjectOnging\\venv\\Lib\\unittest\\test\\test_async_case.py', reloading
[ 2023-07-30 11:43:54,378 ] 224 werkzeug - INFO -  * Detected change in 'd:\\IMP Folder\\1 On Goning Project\\Campus Placement Prediction\\ProjectOnging\\venv\\Lib\\unittest\\test\\test_break.py', reloading
[ 2023-07-30 11:43:54,394 ] 224 werkzeug - INFO -  * Detected change in 'd:\\IMP Folder\\1 On Goning Project\\Campus Placement Prediction\\ProjectOnging\\venv\\Lib\\unittest\\test\\test_case.py', reloading
[ 2023-07-30 11:43:54,425 ] 224 werkzeug - INFO -  * Detected change in 'd:\\IMP Folder\\1 On Goning Project\\Campus Placement Prediction\\ProjectOnging\\venv\\Lib\\unittest\\test\\test_discovery.py', reloading
[ 2023-07-30 11:43:54,472 ] 224 werkzeug - INFO -  * Detected change in 'd:\\IMP Folder\\1 On Goning Project\\Campus Placement Prediction\\ProjectOnging\\venv\\Lib\\unittest\\test\\test_functiontestcase.py', reloading
[ 2023-07-30 11:43:54,488 ] 224 werkzeug - INFO -  * Detected change in 'd:\\IMP Folder\\1 On Goning Project\\Campus Placement Prediction\\ProjectOnging\\venv\\Lib\\unittest\\test\\test_loader.py', reloading
[ 2023-07-30 11:43:54,514 ] 224 werkzeug - INFO -  * Detected change in 'd:\\IMP Folder\\1 On Goning Project\\Campus Placement Prediction\\ProjectOnging\\venv\\Lib\\unittest\\test\\test_program.py', reloading
[ 2023-07-30 11:43:54,545 ] 224 werkzeug - INFO -  * Detected change in 'd:\\IMP Folder\\1 On Goning Project\\Campus Placement Prediction\\ProjectOnging\\venv\\Lib\\unittest\\test\\test_result.py', reloading
[ 2023-07-30 11:43:54,576 ] 224 werkzeug - INFO -  * Detected change in 'd:\\IMP Folder\\1 On Goning Project\\Campus Placement Prediction\\ProjectOnging\\venv\\Lib\\unittest\\test\\test_runner.py', reloading
